,,,,,,,,,
KYLIA-18,1467251580,4201794.430309,177905.78882,4779284.861137,3.460131,0.055618,0.011108,0.010465,0.011035
KYLIA-12,1467251640,4212900.197166,173604.390569,4769708.879985,0,0,0.010337,0.010225,0.01033
KYLIA-18,1467251640,4201794.429794,177905.789622,4779284.860472,3.442771,0.049788,0.011077,0.010431,0.011008
KYLIA-12,1467251700,4212900.196273,173604.390334,4769708.880284,0,0,0.010304,0.010191,0.010298
KYLIA-18,1467251700,4201794.431661,177905.790114,4779284.860115,3.423198,0.04391,0.011047,0.010397,0.010982
KYLIA-12,1467251760,4212900.196918,173604.390308,4769708.879124,0,0,0.010267,0.010153,0.010266
KYLIA-18,1467251760,4201794.431008,177905.790217,4779284.861937,2.762364,0.049846,0.010995,0.010352,0.010956
KYLIA-12,1467251820,4212900.196092,173604.391392,4769708.879609,0,0,0.010231,0.010116,0.010235
KYLIA-18,1467251820,4201794.432546,177905.788793,4779284.861191,2.771636,0.064355,0.010946,0.01031,0.01093
KYLIA-12,1467251880,4212900.197227,173604.391188,4769708.879834,0,0,0.010196,0.01008,0.010205
KYLIA-18,1467251880,4201794.43039,177905.789157,4779284.86031,2.778539,0.038786,0.010899,0.010269,0.010905
KYLIA-12,1467252060,4212900.195436,173604.390724,4769708.879448,0,0,0.010217,0.010099,0.010231
KYLIA-18,1467252060,4201794.434156,177905.789971,4779284.861502,2.784165,0.053116,0.010906,0.010282,0.010935
KYLIA-12,1467252120,4212900.197401,173604.390642,4769708.878938,0,0,0.010182,0.010062,0.0102
KYLIA-18,1467252120,4201794.430798,177905.79007,4779284.861672,2.78087,0.055725,0.010861,0.01024,0.01091
KYLIA-12,1467252180,4212900.19682,173604.390345,4769708.878935,0,0,0.010147,0.010026,0.010169
KYLIA-18,1467252180,4201794.432118,177905.790619,4779284.861782,2.774995,0.057154,0.010817,0.0102,0.010885
KYLIA-12,1467252240,4212900.195241,173604.389577,4769708.878995,0,0,0.010113,0.009991,0.010139
KYLIA-18,1467252240,4201794.435262,177905.791878,4779284.862101,2.766592,0.061943,0.010775,0.010161,0.010861
KYLIA-12,1467252300,4212900.195561,173604.390863,4769708.878428,0,0,0.010081,0.009957,0.01011
KYLIA-18,1467252300,4201794.434958,177905.790158,4779284.862953,2.755741,0.058665,0.010735,0.010124,0.010837
KYLIA-12,1467252360,4212900.194999,173604.390475,4769708.878876,0,0,0.010049,0.009924,0.010081
KYLIA-18,1467252360,4201794.436056,177905.790866,4779284.862249,2.742551,0.027491,0.010696,0.010088,0.010813
KYLIA-12,1467252420,4212900.195801,173604.388996,4769708.879786,0,0,0.010018,0.009892,0.010053
KYLIA-18,1467252420,4201794.434494,177905.79302,4779284.860271,2.727154,0.06791,0.010658,0.010053,0.01079
KYLIA-12,1467252480,4212900.196458,173604.38864,4769708.879483,0,0,0.009987,0.009861,0.010025
KYLIA-18,1467252480,4201794.433629,177905.793583,4779284.860536,2.709705,0.034839,0.010621,0.010019,0.010767
KYLIA-12,1467252540,4212900.196185,173604.386547,4769708.878662,0,0,0.009952,0.009829,0.009997
KYLIA-18,1467252540,4201794.434765,177905.796621,4779284.861989,2.394863,0.073372,0.010565,0.009985,0.010742
KYLIA-12,1467252600,4212900.197831,173604.388192,4769708.877022,0,0,0.009923,0.0098,0.00997
KYLIA-18,1467252600,4201794.432473,177905.794386,4779284.864359,2.669351,0.069914,0.010531,0.009953,0.010719
KYLIA-12,1467252660,4212900.198266,173604.388359,4769708.876629,0,0,0.009895,0.009771,0.009943
KYLIA-18,1467252660,4201794.432003,177905.794325,4779284.864862,2.646822,0.070046,0.010498,0.009922,0.010696
KYLIA-12,1467252720,4212900.196176,173604.389234,4769708.87735,0,0,0.009862,0.009741,0.009917
