,,,,,,,,,
18,1467309660,4201799.006833,177941.209581,4779283.266553,0,0,0.030093,0.039117,0.023549
12,1467310560,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467310560,4201799.00957,177941.210841,4779283.268676,0,0,0.029927,0.039106,0.023477
12,1467311460,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467311460,4201799.011285,177941.210507,4779283.270497,0,0,0.029717,0.03907,0.02334
12,1467312360,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467312360,4201799.013935,177941.204549,4779283.275438,0,0,0.029642,0.039008,0.02319
12,1467313260,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467313260,4201799.012669,177941.205833,4779283.275823,0,0,0.029595,0.038904,0.023024
12,1467314160,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467314160,4201799.014535,177941.207283,4779283.275534,0,0,0.029492,0.038571,0.022857
12,1467315060,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467315060,4201799.013268,177941.209185,4779283.276193,0,0,0.029388,0.038115,0.022664
12,1467315960,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467315960,4201799.010671,177941.202749,4779283.275843,0,0,0.029306,0.037606,0.022489
12,1467316860,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467316860,4201799.011037,177941.202145,4779283.274234,0,0,0.029314,0.037103,0.022444
12,1467317760,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467317760,4201799.011253,177941.200382,4779283.275415,0,0,0.029311,0.036627,0.0224
12,1467318660,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467318660,4201799.00905,177941.199496,4779283.276449,0,0,0.029302,0.036209,0.022361
12,1467319560,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467319560,4201799.011428,177941.199106,4779283.275317,0,0,0.02917,0.035821,0.02231
12,1467320460,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467320460,4201799.01516,177941.192005,4779283.279684,0,0,0.028952,0.035462,0.022226
12,1467321360,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467321360,4201799.017745,177941.190334,4779283.280698,0,0,0.028727,0.035186,0.022175
12,1467322260,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467322260,4201799.016632,177941.191096,4779283.279995,0,0,0.028525,0.034932,0.02216
12,1467323160,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467323160,4201799.015129,177941.190712,4779283.279215,0,0,0.028382,0.034706,0.022153
12,1467324060,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467324060,4201799.011733,177941.193213,4779283.277587,0,0,0.028146,0.034388,0.022129
12,1467324960,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467324960,4201799.014333,177941.18815,4779283.277684,0,0,0.028059,0.034116,0.022096
12,1467325860,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467325860,4201799.010529,177941.190428,4779283.27614,0,0,0.027976,0.033835,0.022007
12,1467326760,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467326760,4201799.012488,177941.189883,4779283.276393,0,0,0.027901,0.033508,0.021896
12,1467327660,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467327660,4201799.010998,177941.189701,4779283.276521,0,0,0.027819,0.033258,0.021788
12,1467328560,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467328560,4201799.008101,177941.190858,4779283.275198,0,0,0.027745,0.033076,0.021684
12,1467329460,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467329460,4201799.008158,177941.191264,4779283.274115,0,0,0.027667,0.032954,0.021594
12,1467330360,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467330360,4201799.007938,177941.189936,4779283.275971,0,0,0.027577,0.032875,0.021529
12,1467331260,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467331260,4201799.006573,177941.190552,4779283.277157,0,0,0.027506,0.032925,0.021545
12,1467332160,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467332160,4201799.009363,177941.191035,4779283.280034,0,0,0.027432,0.032982,0.021585
12,1467333060,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467333060,4201799.010556,177941.190436,4779283.280764,0,0,0.027284,0.033002,0.021687
12,1467333960,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467333960,4201799.009429,177941.191701,4779283.281502,0,0,0.02715,0.033005,0.021799
12,1467334860,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467334860,4201799.00924,177941.192391,4779283.281957,0,0,0.027045,0.032996,0.021922
12,1467335760,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467335760,4201799.008663,177941.192463,4779283.28192,0,0,0.026975,0.032957,0.021974
12,1467336660,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467336660,4201799.010137,177941.190706,4779283.282081,0,0,0.026947,0.032924,0.022012
12,1467337560,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467337560,4201799.00882,177941.19195,4779283.281403,0,0,0.026939,0.032897,0.021962
12,1467338460,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467338460,4201799.007406,177941.193611,4779283.279821,0,0,0.026967,0.032898,0.021899
12,1467339360,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467339360,4201799.010014,177941.195225,4779283.279886,0,0,0.026965,0.032928,0.021805
12,1467340260,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467340260,4201799.011991,177941.195075,4779283.279892,0,0,0.026957,0.032985,0.021723
12,1467341160,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467341160,4201799.013453,177941.195774,4779283.279499,0,0,0.026943,0.033066,0.021749
12,1467342060,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467342060,4201799.013486,177941.195853,4779283.279202,0,0,0.026895,0.033161,0.021752
